,Ensemble,logModel,knn5,knnsqrtn,gradientdeci,gradientdeka,preciseTree,recallTree,preciseForest,recallForest
0,0.21066567098240727,0.04237582059277434,0.2,0.24691358024691357,0.10997138291855331,1.0,0.26224328593996843,0.0,0.08378706621165957,0.060366161616161616
1,0.18827649878974603,0.38226484182197534,0.0,0.2345679012345679,0.3468314833323901,0.0,0.26224328593996843,0.0,0.18517133401478056,0.13061718098415345
2,0.3941606428257274,0.23556292513653318,0.4,0.2839506172839506,0.29603605818640466,0.0,0.1989389920424403,1.0,0.429766673669225,0.6960668994073231
3,0.4651745514803405,0.31911900012588074,0.2,0.20987654320987653,0.5872526570161052,0.0,0.26224328593996843,1.0,0.6346315642602698,0.8003899082568807
4,0.506226192781375,0.2150318967189465,0.4,0.20987654320987653,0.33972080424680595,1.0,0.1989389920424403,1.0,0.4677794744369452,0.705
5,0.14752994826751553,0.20848877534606036,0.2,0.2345679012345679,0.305286775112174,0.0,0.26224328593996843,0.0,0.15881540150604284,0.0829042638777152
6,0.25111460173684036,0.11150221489208731,0.4,0.2716049382716049,0.1136079537264668,1.0,0.11728395061728394,0.0,0.12175810484647034,0.06
7,0.23913558493065487,0.08771250175302932,0.2,0.19753086419753085,0.24136288256675895,1.0,0.1989389920424403,0.0,0.1431427950959935,0.12
8,0.6944244865186301,0.3396048486615141,0.4,0.2839506172839506,0.6587915903755964,1.0,0.1989389920424403,1.0,0.7333796749877564,0.845
9,0.22322452401940746,0.2177263037398729,0.0,0.25925925925925924,0.2512294811330284,1.0,0.26224328593996843,0.0,0.14219360844809534,0.075
10,0.1969019891775182,0.04635086893705876,0.2,0.1728395061728395,0.05992288862572605,1.0,0.18373812038014783,0.0,0.09547247331061952,0.015057034220532318
11,0.1989710429878382,0.3802342781960291,0.0,0.24691358024691357,0.3111114031412081,0.0,0.18373812038014783,0.0,0.21813540775342957,0.245
12,0.13776578333884051,0.14674349444508283,0.2,0.24691358024691357,0.18580795851570006,0.0,0.23529411764705882,0.0,0.15159579344771354,0.06579906742206695
13,0.39641911545048314,0.31629716756177634,0.2,0.19753086419753085,0.553093005995839,0.0,0.18373812038014783,0.0,0.41700388920413217,0.510406976744186
14,0.3061166890767279,0.179701436799066,0.6,0.2839506172839506,0.2963234075124958,1.0,0.23529411764705882,0.0,0.16382976232844407,0.04544998907689347
15,0.12701497203216291,0.22648776821891103,0.0,0.20987654320987653,0.30011704964718944,0.0,0.18373812038014783,0.0,0.14709032464908944,0.09023402537097479
16,0.24814686054240834,0.11884099124777131,0.4,0.2716049382716049,0.1352559185957647,1.0,0.11728395061728394,0.0,0.12475892243993866,0.025101151867591143
17,0.25550116244783017,0.09265890397111474,0.4,0.25925925925925924,0.20243190526757682,1.0,0.23529411764705882,0.0,0.12558486302903182,0.045449989076893474
18,0.6555046686360259,0.3418721120625006,0.2,0.24691358024691357,0.6441860387400287,1.0,0.4666666666666667,1.0,0.7118310366262317,0.8103488372093023
19,0.25643381738831605,0.25165219024530705,0.2,0.19753086419753085,0.22787893238942952,1.0,0.18373812038014783,0.0,0.1114897963598082,0.075
20,0.2600710687582906,0.01106374151525236,0.8,0.20987654320987653,0.049921167519286026,1.0,0.18373812038014783,0.0,0.07579115836414994,0.010138888888888888
21,0.11890142652373378,0.12784933215987782,0.0,0.1728395061728395,0.2069861763915226,0.0,0.18373812038014783,0.0,0.11032939390479214,0.05094546381243629
22,0.06266084643531646,0.042075229411822984,0.0,0.12345679012345678,0.1496492799910225,0.0,0.23529411764705882,0.0,0.11265106672234561,0.05102344460764018
23,0.21414350811708502,0.10970818340461043,0.6,0.2222222222222222,0.3520969861733947,0.0,0.18373812038014783,0.0,0.17868002089388133,0.16538990825688074
24,0.21066988759885039,0.04996975111585515,0.2,0.13580246913580246,0.18706794609067742,1.0,0.23529411764705882,0.0,0.1045704237128846,0.030298023897058823
25,0.0771399242842012,0.061960121998633336,0.0,0.09876543209876543,0.20101080047591452,0.0,0.18373812038014783,0.0,0.10826156387888225,0.030593657817109148
26,0.17417055004913498,0.03057121648609421,0.0,0.13580246913580246,0.08547087110644659,1.0,0.11728395061728394,0.0,0.10575352681090044,0.02546078431372549
27,0.22665430192109529,0.026393881059876858,0.2,0.25925925925925924,0.1470510661886244,1.0,0.23529411764705882,0.0,0.11532670711702726,0.1300441176470588
28,0.21191376046486965,0.11216174772306195,0.0,0.1728395061728395,0.16987042527393645,1.0,0.4666666666666667,0.0,0.22205425082126523,0.255
29,0.19633849338909115,0.06753945929525312,0.2,0.08641975308641975,0.13151052897082707,1.0,0.18373812038014783,0.0,0.09515668404434961,0.06541666666666666
30,0.23127034793534643,0.08821505711248483,0.4,0.20987654320987653,0.05776792137865621,1.0,0.18373812038014783,0.0,0.1072619885349648,0.04013888888888889
31,0.18036349095892412,0.5559580528279706,0.0,0.1728395061728395,0.2590429096000241,0.0,0.18373812038014783,0.0,0.17400091681630808,0.09594546381243628
32,0.0964297214477355,0.2648882020835013,0.0,0.1111111111111111,0.2115955498339945,0.0,0.1989389920424403,0.0,0.16125285483113597,0.05143966518189646
33,0.40258516493231344,0.5037632347472881,0.2,0.20987654320987653,0.5008851286960044,0.0,0.18373812038014783,0.0,0.3708144015156256,0.4253899082568807
34,0.23730417981345178,0.3221674572985093,0.0,0.2345679012345679,0.23825147710368558,1.0,0.1989389920424403,0.0,0.16228910867523672,0.04663513455945496
35,0.1526046665373698,0.38691242506930784,0.2,0.14814814814814814,0.2386229372776073,0.0,0.18373812038014783,0.0,0.1574953654366262,0.06050015618083051
36,0.20827202401823688,0.23420174778809963,0.0,0.20987654320987653,0.10824266524056388,1.0,0.11728395061728394,0.0,0.1316407679664889,0.041026438719200246
37,0.22205267085094513,0.17411381756617933,0.2,0.12345679012345678,0.1561080877134375,1.0,0.1989389920424403,0.0,0.13447367612073136,0.04045831883049077
38,0.594850890585104,0.523588032796555,0.0,0.1111111111111111,0.5622672257336749,1.0,0.1989389920424403,0.0,0.5361092215915264,0.6090988372093024
39,0.2671473778263843,0.4026468056963077,0.2,0.16049382716049382,0.22187710911658923,1.0,0.18373812038014783,0.0,0.13230366070937996,0.06
40,0.2141915513539486,0.10956735955073886,0.2,0.14814814814814814,0.10959485303282038,1.0,0.18373812038014783,0.0,0.12059849489705997,0.10005703422053232
41,0.20210804927809578,0.6201463783528565,0.0,0.19753086419753085,0.3340172254776858,0.0,0.18373812038014783,0.0,0.17515188182438943,0.12555555555555556
42,0.1459949494742579,0.3255060790120231,0.2,0.18518518518518517,0.24831811370847026,0.0,0.1989389920424403,0.0,0.17740186215313533,0.10042450256203558
43,0.47000179400233805,0.5747679222021475,0.2,0.14814814814814814,0.565669064909272,0.0,0.18373812038014783,1.0,0.6083084456581259,0.815
44,0.24981210707799986,0.3739550131011389,0.0,0.1728395061728395,0.29495597434980314,1.0,0.1989389920424403,0.0,0.15389640548743316,0.10042450256203558
45,0.3050749324607065,0.4278687488624512,0.2,0.14814814814814814,0.3343801192887501,0.0,0.18373812038014783,0.0,0.19720079439360133,0.24023402537097482
46,0.2092735326047641,0.27002253603423065,0.0,0.1728395061728395,0.13346293195065015,1.0,0.11728395061728394,0.0,0.12635688234759737,0.05510115186759114
47,0.2751987732907548,0.2237564938645011,0.4,0.16049382716049382,0.20694738648204272,1.0,0.1989389920424403,0.0,0.1786372848881546,0.13510115186759114
48,0.6729589972897619,0.5798368968590542,0.2,0.14814814814814814,0.6423641846150746,1.0,0.1989389920424403,1.0,0.7033957088376682,0.855
49,0.2766155275973731,0.455908344093922,0.2,0.14814814814814814,0.2647617737061749,1.0,0.18373812038014783,0.0,0.11444575619314612,0.145
50,0.18075523743981303,0.05530141443765613,0.0,0.20987654320987653,0.06832259561317479,1.0,0.18373812038014783,0.0,0.08372641540721854,0.025
51,0.18760240303484857,0.45789050132065956,0.2,0.18518518518518517,0.26088766674734243,0.0,0.18373812038014783,0.0,0.12665886208366184,0.11055555555555556
52,0.1378327423776509,0.2830761621115259,0.2,0.24691358024691357,0.16476292751280885,0.0,0.1989389920424403,0.0,0.14196873881030256,0.09561390801438899
53,0.3613555755592738,0.3830566495622881,0.0,0.1728395061728395,0.5337597747876093,0.0,0.18373812038014783,1.0,0.4024969649019052,0.475406976744186
54,0.2891943428523565,0.2840644107290821,0.4,0.20987654320987653,0.3046806052226893,1.0,0.1989389920424403,0.0,0.13823817127747562,0.13002958579881657
55,0.12596113061841932,0.25953698636414796,0.0,0.2345679012345679,0.2384145918182316,0.0,0.18373812038014783,0.0,0.11567507779243234,0.07017699115044249
56,0.21274667613831197,0.15300506712800055,0.0,0.2222222222222222,0.12004431464515729,1.0,0.11728395061728394,1.0,0.14176542060371577,0.08010344827586206
57,0.20318114844545834,0.11946231126935965,0.0,0.2222222222222222,0.16874390925954708,1.0,0.1989389920424403,0.0,0.09925822625203888,0.06502958579881657
58,0.7095832600833449,0.4107427701209454,0.6,0.2716049382716049,0.5833081187284622,1.0,0.1989389920424403,1.0,0.6956547803360515,0.8300295857988167
59,0.2611514449974741,0.2954783131965561,0.2,0.2345679012345679,0.2088042550654137,1.0,0.18373812038014783,0.0,0.1261495244655155,0.06010344827586207
60,0.21440152507917884,0.05677179206130801,0.2,0.16049382716049382,0.11010123773640464,1.0,0.26224328593996843,0.0,0.14607606553262145,0.06507352941176471
61,0.1812941249775404,0.4534445953539242,0.0,0.16049382716049382,0.32501756705007284,0.0,0.26224328593996843,0.0,0.20978369661096896,0.2
62,0.1378590767914916,0.2827517678723971,0.2,0.16049382716049382,0.23833366223340266,0.0,0.1989389920424403,0.0,0.16049169215716363,0.09098871393791017
63,0.48366473072421357,0.36049713367619635,0.4,0.16049382716049382,0.6124255738589481,0.0,0.26224328593996843,1.0,0.6393483007772299,0.81
64,0.2307799525495817,0.23165875028162544,0.0,0.12345679012345678,0.2762540950900214,1.0,0.1989389920424403,0.0,0.1617137538486002,0.12171029385061838
65,0.1863344023624289,0.27879395807124174,0.2,0.2222222222222222,0.31718484671028696,0.0,0.26224328593996843,1.0,0.26463337351000843,0.29005434782608697
66,0.19349635522211395,0.12865798703110717,0.0,0.14814814814814814,0.13407210855602655,1.0,0.11728395061728394,0.0,0.11735608834847393,0.035
67,0.20836384614898454,0.10057396214049277,0.0,0.20987654320987653,0.1799736990795361,1.0,0.1989389920424403,0.0,0.12492461636058318,0.04016472093395171
68,0.6530082631221509,0.3709347674171162,0.2,0.19753086419753085,0.6004540281559388,1.0,0.1989389920424403,1.0,0.6837135629424366,0.8850295857988166
69,0.2496523851742855,0.2740398370045278,0.2,0.19753086419753085,0.2920512219476336,1.0,0.26224328593996843,0.0,0.16814183557313492,0.165
70,0.20198223677262012,0.07621878238859978,0.0,0.1728395061728395,0.12275216257371499,1.0,0.18373812038014783,0.0,0.15826148450354413,0.07
71,0.5297511646592286,0.48246335027191445,0.6,0.1728395061728395,0.5697827565922627,0.0,0.18373812038014783,1.0,0.6073952431767696,0.845
72,0.32840519130209533,0.21647846616792907,0.4,0.20987654320987653,0.351648760826759,0.0,0.1989389920424403,0.0,0.2726817307386963,0.34018283100003854
73,0.5336336742776104,0.42180084322743194,0.4,0.2222222222222222,0.7208001035672543,0.0,0.18373812038014783,1.0,0.7107993623412746,0.845
74,0.5051397335627001,0.23718797410769904,0.4,0.1728395061728395,0.5920401932561745,1.0,0.1989389920424403,1.0,0.32474128006345887,0.5200694444444445
75,0.4237295856899088,0.30688145949154993,0.4,0.14814814814814814,0.5086468309805449,0.0,0.1989389920424403,1.0,0.506340635670853,0.745
76,0.2103169763103817,0.15546719005787607,0.0,0.18518518518518517,0.13140273965918886,1.0,0.11728395061728394,0.0,0.17082764722856295,0.12007462686567165
77,0.46664398518126554,0.1314268436601945,0.2,0.1728395061728395,0.3348232221035214,1.0,0.1989389920424403,1.0,0.43474329962224934,0.745
78,0.7248858559213018,0.4236360156533364,0.4,0.20987654320987653,0.7741083171044103,1.0,0.1989389920424403,1.0,0.7921255487977673,0.89
79,0.5568370732433625,0.32766034665497656,0.2,0.12345679012345678,0.7986417948013672,1.0,0.18373812038014783,1.0,0.593245074409427,0.71
80,0.24400513561001524,0.10305144173063974,0.0,0.1728395061728395,0.18600607242855216,1.0,1.0,0.0,0.2783057900609874,0.345
81,0.6568857799122011,0.566073214859267,0.6,0.1728395061728395,0.6394235076598497,1.0,1.0,1.0,0.6289540556296512,0.795
82,0.3348555328766678,0.32712055103879767,0.4,0.20987654320987653,0.23839212239413723,1.0,1.0,1.0,0.3405972459625148,0.4253163580246914
83,0.6667245385276291,0.501300146313915,0.4,0.2222222222222222,0.781539009449435,1.0,1.0,1.0,0.7600147265158855,0.865
84,0.5586333358579874,0.34403959973094195,0.4,0.1728395061728395,0.5713278112660666,1.0,1.0,1.0,0.5571213041507816,0.7809583333333333
85,0.5319423062667485,0.3849825655517404,0.4,0.14814814814814814,0.3369249810890162,1.0,1.0,1.0,0.5449096429623672,0.8066666666666665
86,0.26340511613444545,0.20390260189914206,0.0,0.18518518518518517,0.15572302859277345,1.0,1.0,0.0,0.3123727202082523,0.34
87,0.30266961358885197,0.16113509755213892,0.2,0.1728395061728395,0.22287355681646467,1.0,1.0,1.0,0.32186287154903104,0.5
88,0.7348513657838632,0.4880604367783654,0.4,0.20987654320987653,0.8380562103578637,1.0,1.0,1.0,0.8154873014675261,0.89
89,0.30259351447571947,0.389757926728662,0.2,0.12345679012345678,0.466298659736484,1.0,0.0,0.0,0.24947919869937774,0.25666666666666665
90,0.2017938585601508,0.08107954945358378,0.2,0.18518518518518517,0.07094389774345099,1.0,0.18373812038014783,0.0,0.10045473440677677,0.005
91,0.17718763650215846,0.5449543677100559,0.0,0.1728395061728395,0.27582391672725937,0.0,0.18373812038014783,0.0,0.14639144914282964,0.09545454545454544
92,0.34197955671500546,0.24431160885905082,0.4,0.18518518518518517,0.16267595073880423,0.0,0.23529411764705882,1.0,0.34623871580799515,0.5941197292550023
93,0.24296035696290996,0.47266304531821696,0.2,0.2345679012345679,0.46990136388775455,0.0,0.18373812038014783,0.0,0.23269003135599292,0.19045454545454546
94,0.2265005667183742,0.29236058209736837,0.0,0.1111111111111111,0.2385737430285208,1.0,0.23529411764705882,0.0,0.16332820556760194,0.08149163234819122
95,0.12937248393755696,0.3393750985968753,0.0,0.1728395061728395,0.2523992741488388,0.0,0.18373812038014783,0.0,0.16110358921231796,0.06563153660498793
96,0.19858346647826194,0.20487681760126356,0.0,0.12345679012345678,0.09688143875477605,1.0,0.11728395061728394,1.0,0.14312720060941078,0.096055829228243
97,0.25417565445615026,0.16196645453311828,0.4,0.24691358024691357,0.1495057334411318,1.0,0.23529411764705882,0.0,0.12687313316318502,0.06534883720930233
98,0.6568263150640192,0.504677647620219,0.2,0.16049382716049382,0.5710295995294217,1.0,0.4666666666666667,1.0,0.6684935887137047,0.7703488372093023
99,0.2400353192897556,0.36647382723994115,0.0,0.1728395061728395,0.18079314672727548,1.0,0.18373812038014783,0.0,0.13838555374799635,0.05510344827586207
100,0.15106215175431473,0.0004655743845159377,0.0,0.1728395061728395,0.026829839307916565,1.0,0.18373812038014783,0.0,0.03987862953023484,0.035
101,0.16646303608240065,0.01404209971029506,0.0,0.20987654320987653,0.041328647096756634,1.0,0.18373812038014783,0.0,0.03170044428329108,0.01
102,0.20559567327269085,0.008295757224078722,0.4,0.18518518518518517,0.03481720881529434,1.0,0.053156146179401995,0.0,0.03507863035649551,0.02
103,0.20033933422114453,0.013471287353340662,0.4,0.1728395061728395,0.03201381919115886,1.0,0.18373812038014783,0.0,0.06032508028497031,0.06023888888888889
104,0.17881271230059598,0.02909975664984807,0.0,0.14814814814814814,0.06575104032716661,1.0,0.1989389920424403,0.0,0.11890018061817173,0.11
